data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecb,educsq,u74,u75,educ_re74,u74_hisp,re74sq,re75sq
CPS1,0,24,13,0,0,0,0,20830.919921875,25243.55078125,23903.7109375,576,13824,169,0,0,270801.958984375,0,433927224.79156876,637236856.0455475
CPS1,0,22,13,0,0,0,0,11036.5498046875,10351.650390625,6556.6728515625,484,10648,169,0,0,143475.1474609375,0,121805431.5913477,107156665.80972672
CPS1,0,49,10,0,0,1,1,391.8533935546875,0,0,2401,117649,100,0,1,3918.533935546875,0,153549.0820403248,0
CPS1,0,17,10,0,0,0,1,0,0,4755.32421875,289,4913,100,1,1,0,0,0,0
CPS1,0,29,14,0,0,1,0,21499.029296875,22586.7109375,20923.130859375,841,24389,196,0,0,300986.41015625,0,462208260.70788956,510159510.9741821
CPS1,0,28,16,0,0,1,0,16500.94921875,0,10267.240234375,784,21952,256,0,1,264015.1875,0,272281325.11976624,0
CPS1,0,46,12,0,0,1,0,24814.109375,24967.83984375,19339.009765625,2116,97336,144,0,0,297769.3125,0,615740024.0744629,623393026.46315
CPS1,0,26,17,1,0,1,0,0,0,4753.84619140625,676,17576,289,1,1,0,0,0,0
CPS1,0,49,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,2401,117649,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,51,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2601,132651,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,51,10,0,0,1,1,22923.419921875,21725.560546875,10348.51953125,2601,132651,100,0,0,229234.19921875,0,525483180.91461563,471999981.07593155
CPS1,0,27,11,0,0,1,1,17022.109375,18123.439453125,18490.7890625,729,19683,121,0,0,187243.203125,0,289752207.5744629,328459057.6110878
CPS1,0,23,13,0,0,0,0,19098.9296875,21014.810546875,0,529,12167,169,0,0,248286.0859375,0,364769115.20806885,441622262.32104874
CPS1,0,27,10,0,0,1,1,7952.6640625,9755.4677734375,13105.9599609375,729,19683,100,0,0,79526.640625,0,63244865.690979004,95169151.47857761
CPS1,0,38,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1444,54872,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,32,8,0,0,0,1,7186.5908203125,6149.7578125,8414.1748046875,1024,32768,64,0,0,57492.7265625,0,51647087.61859989,37819521.152404785
CPS1,0,34,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,196,0,0,362072.484375,0,668859611.9463501,637236856.0455475
CPS1,0,26,18,0,0,1,0,20971.990234375,21883.109375,25564.669921875,676,17576,324,0,0,377495.82421875,0,439824374.39072037,478870475.9182129
CPS1,0,21,13,0,0,0,0,8638.4072265625,8176.40283203125,6753.2099609375,441,9261,169,0,0,112299.2939453125,0,74622079.41192722,66853563.271648645
CPS1,0,39,8,0,1,0,1,13499.349609375,16383.240234375,16461.869140625,1521,59319,64,0,0,107994.796875,0,182232439.87613297,268410560.5772438
CPS1,0,17,8,1,0,0,1,0,451.1612854003906,0,289,4913,64,1,0,0,0,0,203546.50544413272
CPS1,0,22,11,0,1,1,1,17466.859375,17779.689453125,14438.8701171875,484,10648,121,0,0,192135.453125,0,305091176.4260254,316117357.04956436
CPS1,0,21,12,0,1,0,0,0,0,0,441,9261,144,1,1,0,1,0,0
CPS1,0,44,9,0,1,1,1,15390.0400390625,14886.5302734375,12634.5595703125,1936,85184,81,0,0,138510.3603515625,0,236853332.40394688,221608783.58197117
CPS1,0,26,10,0,1,1,1,17125.94921875,17446.689453125,13518.240234375,676,17576,100,0,0,171259.4921875,0,293298136.64320374,304386972.8737831
CPS1,0,54,4,0,1,1,1,13350.4404296875,13180.349609375,13741.3798828125,2916,157464,16,0,0,53401.76171875,0,178234259.66663456,173721615.82535172
CPS1,0,42,12,0,1,1,0,21663.609375,22013.810546875,19941.919921875,1764,74088,144,0,0,259963.3125,0,469311971.1525879,484607854.793705
CPS1,0,25,12,0,0,0,0,8105.48681640625,11869.83984375,6170.98583984375,625,15625,144,0,0,97265.841796875,0,65698916.530935526,140893097.91627502
CPS1,0,20,13,0,0,0,0,317.4012145996094,214.8386993408203,0,400,8000,169,0,0,4126.215789794922,0,100743.53102930728,46155.666734455386
CPS1,0,44,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1936,85184,121,0,0,284485.5234375,0,668859611.9463501,637236856.0455475
CPS1,0,33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,40,12,0,0,1,0,25862.3203125,14494.4501953125,25564.669921875,1600,64000,144,0,0,310347.84375,0,668859611.9463501,210089086.46439457
CPS1,0,25,16,0,0,1,0,21048.400390625,22916.130859375,23574.169921875,625,15625,256,0,0,336774.40625,0,443035159.00406265,525149053.5639992
CPS1,0,33,12,0,0,0,0,12694.08984375,13046.080078125,11264.7099609375,1089,35937,144,0,0,152329.078125,0,161139916.9611969,170200205.40485
CPS1,0,52,13,1,0,0,0,19827.779296875,19668.48046875,18437.58984375,2704,140608,169,0,0,257761.130859375,0,393140831.84558487,386849123.9496002
CPS1,0,54,14,0,0,1,0,24686.759765625,25243.55078125,25564.669921875,2916,157464,196,0,0,345614.63671875,0,609436107.7256813,637236856.0455475
CPS1,0,27,15,0,0,0,0,19200.810546875,19303.259765625,18207.0703125,729,19683,225,0,0,288012.158203125,0,368671125.65698624,372615837.57919693
CPS1,0,51,10,0,0,1,1,7488.31787109375,7888.1611328125,6148.81982421875,2601,132651,100,0,0,74883.1787109375,0,56074904.53854203,62223086.05721378
CPS1,0,42,12,0,0,1,0,6502.80712890625,15241.01953125,15468.83984375,1764,74088,144,0,0,78033.685546875,0,42286500.55575395,232288676.35194397
CPS1,0,50,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2500,125000,100,0,0,258623.203125,0,668859611.9463501,637236856.0455475
CPS1,0,47,10,0,0,1,1,15282.2802734375,13964.51953125,9043.6865234375,2209,103823,100,0,0,152822.802734375,0,233548090.35589695,195007805.73866272
CPS1,0,28,12,0,0,1,0,24224.369140625,11019.4404296875,20055.7109375,784,21952,144,0,0,290692.4296875,0,586820060.2612648,121428067.38343143
CPS1,0,33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,33,13,0,0,1,0,21146.369140625,18732.150390625,22254.560546875,1089,35937,169,0,0,274902.798828125,0,447168927.8315773,350893458.25699234
CPS1,0,55,16,0,0,1,0,25862.3203125,24627.6796875,25564.669921875,3025,166375,256,0,0,413797.125,0,668859611.9463501,606522606.7901001
CPS1,0,38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1444,54872,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,39,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,27,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,729,19683,289,0,0,439659.4453125,0,668859611.9463501,637236856.0455475
CPS1,0,16,9,0,0,0,1,378.13848876953125,467.2742004394531,4306.09521484375,256,4096,81,0,0,3403.2463989257812,0,142988.7166889049,218345.17839633022
CPS1,0,35,12,0,0,1,0,6645.8330078125,3331.7900390625,0,1225,42875,144,0,0,79749.99609375,0,44167096.36773014,11100824.864396095
CPS1,0,35,12,0,0,1,0,22421.849609375,21093.580078125,23590.4296875,1225,42875,144,0,0,269062.1953125,0,502739339.90542984,444939120.5122719
CPS1,0,45,12,0,0,1,0,25862.3203125,25243.55078125,0,2025,91125,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,51,11,0,0,1,1,18270.16015625,21637.83984375,20267.01953125,2601,132651,121,0,0,200971.76171875,0,333798752.135025,468196113.103775
CPS1,0,27,16,0,0,0,0,11316.73046875,1761.677001953125,5532.60791015625,729,19683,256,0,0,181067.6875,0,128068388.5023346,3103505.859210551
CPS1,0,28,14,0,0,1,0,0,0,18719.83984375,784,21952,196,1,1,0,0,0,0
CPS1,0,35,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,39,10,0,0,1,1,18534.66015625,0,21496.490234375,1521,59319,100,0,1,185346.6015625,0,343533627.1076813,0
CPS1,0,33,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,52,16,0,0,1,0,25862.3203125,25241.759765625,12429.16015625,2704,140608,256,0,0,413797.125,0,668859611.9463501,637146436.065525
CPS1,0,22,13,0,0,0,0,5023.56005859375,6819.3388671875,13943.830078125,484,10648,169,0,0,65306.28076171875,0,25236155.66229844,46503382.585534096
CPS1,0,25,12,0,0,1,0,20070.73046875,11117.900390625,19003.560546875,625,15625,144,0,0,240848.765625,0,402834221.5492096,123607709.09585953
CPS1,0,28,16,0,0,1,0,25013.9609375,22710.240234375,0,784,21952,256,0,0,400223.375,0,625698241.7827759,515755011.50302505
CPS1,0,27,16,0,0,1,0,16888.880859375,16200.6298828125,17295.310546875,729,19683,256,0,0,270222.09375,0,285234296.68216324,262460408.59987736
CPS1,0,30,13,0,0,0,0,8362.1513671875,7990.2099609375,8590.025390625,900,27000,169,0,0,108707.9677734375,0,69925575.48775578,63843455.219864845
CPS1,0,28,15,0,0,0,0,9672.900390625,8085.09716796875,14348.73046875,784,21952,225,0,0,145093.505859375,0,93565001.96695328,65368796.2154963
CPS1,0,24,12,0,0,1,0,19083.259765625,18270.240234375,22261.94921875,576,13824,144,0,0,228999.1171875,0,364170803.28232193,333801678.22177505
CPS1,0,29,11,1,0,0,1,14743.48046875,14954.5595703125,13714.7802734375,841,24389,121,0,0,162178.28515625,0,217370216.33241272,223638851.94202518
CPS1,0,49,7,1,0,0,1,16444.130859375,16028.759765625,15965.3603515625,2401,117649,49,0,0,115108.916015625,0,270409439.7202492,256921139.6241188
CPS1,0,22,12,0,0,1,0,13352.400390625,14358.3896484375,17051.490234375,484,10648,144,0,0,160228.8046875,0,178286596.19156265,206163353.29635715
CPS1,0,30,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,900,27000,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,45,12,0,0,1,0,24185.189453125,25243.55078125,0,2025,91125,144,0,0,290222.2734375,0,584923388.8835487,637236856.0455475
CPS1,0,44,12,0,0,1,0,24669.130859375,24418.2109375,25564.669921875,1936,85184,144,0,0,296029.5703125,0,608566017.3569679,596249025.3882446
CPS1,0,21,12,0,0,0,0,11465.6298828125,1953.241943359375,25564.669921875,441,9261,144,0,0,137587.55859375,0,131460668.60964298,3815154.089298308
CPS1,0,26,13,0,0,1,0,11661.5595703125,4142.80615234375,18650.390625,676,17576,169,0,0,151600.2744140625,0,135991971.61194706,17162842.815897226
CPS1,0,25,16,0,0,1,0,18822.6796875,20112.48046875,20986.669921875,625,15625,256,0,0,301162.875,0,354293270.6182251,404511870.6058502
CPS1,0,45,8,0,0,1,1,16883,15316.2099609375,17010.109375,2025,91125,64,0,0,135064,0,285035689,234586287.5675211
CPS1,0,19,9,0,0,0,1,3311.160888671875,10525.3095703125,1693.4749755859375,361,6859,81,0,0,29800.447998046875,0,10963786.430670321,110782141.5509119
CPS1,0,55,9,0,0,1,1,12609.83984375,12349.650390625,12201.58984375,3025,166375,81,0,0,113488.55859375,0,159008060.88502502,152513864.77066422
CPS1,0,22,12,0,0,1,0,12423.7099609375,13035.33984375,17482.98046875,484,10648,144,0,0,149084.51953125,0,154348569.19349766,169920084.84205627
CPS1,0,37,18,0,0,1,0,0,16735.939453125,25564.669921875,1369,50653,324,1,0,0,0,0,280091669.3786659
CPS1,0,38,12,0,0,1,0,25862.3203125,25243.55078125,25298.6796875,1444,54872,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,29,13,0,0,1,0,17962.560546875,11590.5498046875,2639.219970703125,841,24389,169,0,0,233513.287109375,0,322653581.4001503,134340844.77494144
CPS1,0,43,8,0,0,1,1,21044.48046875,25243.55078125,1301.876953125,1849,79507,64,0,0,168355.84375,0,442870158.1996002,637236856.0455475
CPS1,0,51,10,0,0,1,1,25862.3203125,19817.080078125,4.43317985534668,2601,132651,100,0,0,258623.203125,0,668859611.9463501,392716662.82281876
CPS1,0,25,14,0,0,1,0,11769.3203125,11624.5595703125,13903.9296875,625,15625,196,0,0,164770.484375,0,138516900.6182251,135130385.20374393
CPS1,0,52,12,0,0,1,0,20776.0703125,20808.919921875,10394.330078125,2704,140608,144,0,0,249312.84375,0,431645097.62994385,433011148.31500626
CPS1,0,26,14,0,0,1,0,22886.19921875,24523.83984375,25564.669921875,676,17576,196,0,0,320406.7890625,0,523778114.6803131,601418720.6819
CPS1,0,37,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1369,50653,324,0,0,465521.765625,0,668859611.9463501,637236856.0455475
CPS1,0,36,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,27,14,0,0,1,0,6395.046875,18513.73046875,21258.5703125,729,19683,196,0,0,89530.65625,0,40896624.533447266,342758215.8695221
CPS1,0,21,11,0,0,1,1,20817.2109375,25243.55078125,25564.669921875,441,9261,121,0,0,228989.3203125,0,433356271.2163696,637236856.0455475
CPS1,0,44,12,0,0,1,0,22686.349609375,0,19081.880859375,1936,85184,144,0,1,272236.1953125,0,514670458.5987892,0
CPS1,0,49,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2401,117649,289,0,0,439659.4453125,0,668859611.9463501,637236856.0455475
CPS1,0,32,0,0,0,0,1,4559.2138671875,3976.305908203125,7246.77099609375,1024,32768,0,0,0,0,0,20786431.0867548,15811008.675611079
CPS1,0,23,12,0,0,1,0,16593.029296875,17622.150390625,22872.25,529,12167,144,0,0,199116.3515625,0,275328621.24695206,310540184.38980484
CPS1,0,46,12,0,0,1,0,18636.55078125,18214.740234375,20485.720703125,2116,97336,144,0,0,223638.609375,0,347321025.02211,331776761.80575943
CPS1,0,17,10,0,0,0,1,0,1536.0970458984375,19808.919921875,289,4913,100,1,0,0,0,0,2359594.1344179064
CPS1,0,26,12,0,0,1,0,19067.580078125,24849.6796875,22545.669921875,676,17576,144,0,0,228810.9609375,0,363572610.0357094,617506580.5713501
CPS1,0,27,12,0,0,1,0,19637.73046875,8178.19384765625,25564.669921875,729,19683,144,0,0,235652.765625,0,385640457.9632721,66882854.60984254
CPS1,0,30,15,0,0,1,0,23871.7109375,25243.55078125,25564.669921875,900,27000,225,0,0,358075.6640625,0,569858583.0835571,637236856.0455475
CPS1,0,23,12,0,0,0,0,23826.640625,24942.76953125,25523.2890625,529,12167,144,0,0,285919.6875,0,567708803.4729004,622141751.8890533
CPS1,0,22,12,0,0,1,0,13540.490234375,21766.740234375,25564.669921875,484,10648,144,0,0,162485.8828125,0,183344875.78720474,473790980.43075943
CPS1,0,30,18,0,0,1,0,23127.189453125,23580.33984375,25564.669921875,900,27000,324,0,0,416289.41015625,0,534866892.00073624,556032427.1467438
CPS1,0,32,14,0,0,1,0,20145.1796875,15941.0302734375,25564.669921875,1024,32768,196,0,0,282032.515625,0,405828264.6416626,254116446.17865086
CPS1,0,27,14,0,0,0,0,15576.169921875,24706.44921875,25564.669921875,729,19683,196,0,0,218066.37890625,0,242617069.43512344,610408632.9986725
CPS1,0,18,12,0,0,0,0,4729.669921875,3328.2099609375,12602.0498046875,324,5832,144,0,0,56756.0390625,0,22369777.56988907,11076981.544083595
CPS1,0,33,18,0,0,0,0,0,0,25564.669921875,1089,35937,324,1,1,0,0,0,0
CPS1,0,22,11,0,0,0,1,5325.287109375,1061.6610107421875,0,484,10648,121,0,0,58578.158203125,0,28358682.797275543,1127124.1017301232
CPS1,0,23,16,0,0,0,0,2358.95703125,0,3270.208984375,529,12167,256,0,1,37743.3125,0,5564678.2752838135,0
CPS1,0,51,10,0,0,1,1,19030.359375,17532.630859375,0,2601,132651,100,0,0,190303.59375,0,362154577.9416504,307393144.85110855
CPS1,0,21,15,0,0,0,0,2470.635009765625,5116.7421875,10890.83984375,441,9261,225,0,0,37059.525146484375,0,6104037.35147959,26181050.613342285
CPS1,0,18,12,0,0,0,0,9065.52734375,9338.3232421875,7972.3349609375,324,5832,144,0,0,108786.328125,0,82183786.02027893,87204280.97557926
CPS1,0,53,10,0,0,1,1,0,0,0,2809,148877,100,1,1,0,0,0,0
CPS1,0,21,12,0,0,0,0,4055.681884765625,1867.3060302734375,0,441,9261,144,0,0,48668.1826171875,0,16448555.550416052,3486831.810695544
CPS1,0,32,16,0,0,1,0,22525.689453125,22712.029296875,25564.669921875,1024,32768,256,0,0,360411.03125,0,507406685.33862686,515836274.7821083
CPS1,0,41,12,0,0,1,0,25862.3203125,24745.83984375,25564.669921875,1681,68921,144,0,0,310347.84375,0,668859611.9463501,612356589.572525
CPS1,0,48,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875,2304,110592,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,25,18,0,0,0,0,2351.1201171875,211.2581024169922,25564.669921875,625,15625,324,0,0,42320.162109375,0,5527765.805443764,44629.98583682836
CPS1,0,23,16,0,0,0,0,913.018310546875,8675.9033203125,14265.9697265625,529,12167,256,0,0,14608.29296875,0,833602.4353938699,75271298.42340946
CPS1,0,30,12,0,0,1,0,0,0,0,900,27000,144,1,1,0,0,0,0
CPS1,0,22,12,0,0,1,0,1806.4439697265625,7114.7421875,0,484,10648,144,0,0,21677.32763671875,0,3263239.815761462,50619556.394592285
CPS1,0,44,10,0,0,1,1,5940.4970703125,2739.194091796875,2167.824951171875,1936,85184,100,0,0,59404.970703125,0,35289505.442391396,7503184.272534907
CPS1,0,17,11,0,0,0,1,2447.1240234375,3267.339111328125,7942.77978515625,289,4913,121,0,0,26918.3642578125,0,5988415.986084938,10675504.868414462
CPS1,0,23,12,0,0,0,0,331.1160888671875,0,594.04608154296875,529,12167,144,0,1,3973.39306640625,0,109637.86430670321,0
CPS1,0,47,8,0,0,1,1,25168.740234375,22651.16015625,24401.69921875,2209,103823,64,0,0,201349.921875,0,633465484.9854469,513075056.4240875
CPS1,0,54,12,0,0,1,0,0,0,0,2916,157464,144,1,1,0,0,0,0
CPS1,0,49,8,0,0,1,1,11408.8095703125,3709.548095703125,19136.560546875,2401,117649,64,0,0,91270.4765625,0,130160935.81165409,13760747.074334681
CPS1,0,36,18,0,0,1,0,23742.400390625,25243.55078125,25564.669921875,1296,46656,324,0,0,427363.20703125,0,563701576.3087502,637236856.0455475
CPS1,0,33,14,0,0,1,0,24951.259765625,23277.76953125,25564.669921875,1089,35937,196,0,0,349317.63671875,0,622565363.8916969,541854554.3499908
CPS1,0,43,15,0,0,1,0,19386.94921875,25207.740234375,22579.66015625,1849,79507,225,0,0,290804.23828125,0,375853800.01039124,635430167.7237282
CPS1,0,37,10,0,0,0,1,17235.669921875,18397.349609375,0,1369,50653,100,0,0,172356.69921875,0,297068317.65582657,338462472.64957047
CPS1,0,48,12,0,0,0,0,16536.2109375,16605.240234375,16713.08984375,2304,110592,144,0,0,198434.53125,0,273446272.1694946,275734003.2413063
CPS1,0,54,12,0,0,0,0,0,0,0,2916,157464,144,1,1,0,0,0,0
CPS1,0,28,16,0,0,0,0,92.085540771484375,0,626.55609130859375,784,21952,256,0,1,1473.36865234375,0,8479.746819176711,0
CPS1,0,35,3,0,0,1,1,19620.099609375,20361.33984375,15347.669921875,1225,42875,9,0,0,58860.298828125,0,384948308.681797,414584160.2326813
CPS1,0,55,12,0,0,1,0,14696.4599609375,3134.85498046875,0,3025,166375,144,0,0,176357.51953125,0,215985935.38343906,9827315.748569727
CPS1,0,53,7,0,0,1,1,22308.2109375,21521.470703125,10159.3701171875,2809,148877,49,0,0,156157.4765625,0,497656275.2319946,463173701.2254677
CPS1,0,25,12,0,0,1,0,19888.51953125,17756.419921875,14422.6103515625,625,15625,144,0,0,238662.234375,0,395553209.1449127,315290448.4419594
CPS1,0,30,8,0,0,1,1,18691.41015625,15543.580078125,22984.560546875,900,27000,64,0,0,149531.28125,0,349368813.62916565,241602881.64508438
CPS1,0,44,5,0,0,0,1,12764.6201171875,9442.1611328125,6224.18408203125,1936,85184,25,0,0,63823.1005859375,0,162935526.73610783,89154406.85799503
CPS1,0,44,6,0,0,1,1,25862.3203125,15217.740234375,25564.669921875,1936,85184,36,0,0,155173.921875,0,668859611.9463501,231579617.84091568
CPS1,0,20,10,0,0,0,1,3814.69189453125,5234.90283203125,5021.31494140625,400,8000,100,0,0,38146.9189453125,0,14551874.250202417,27404207.6608088
CPS1,0,49,9,0,0,1,1,17147.5,12747.099609375,12683.330078125,2401,117649,81,0,0,154327.5,0,294036756.25,162488548.45132828
CPS1,0,55,8,0,0,1,1,5619.1767578125,5449.7421875,23559.390625,3025,166375,64,0,0,44953.4140625,0,31575147.4355402,29699689.910217285
CPS1,0,51,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2601,132651,256,0,0,413797.125,0,668859611.9463501,637236856.0455475
CPS1,0,24,16,0,0,0,0,9692.4931640625,16012.650390625,7326.56787109375,576,13824,256,0,0,155079.890625,0,93944423.735398293,256404972.53238297
CPS1,0,54,10,0,0,1,1,25055.099609375,25243.55078125,22154.080078125,2916,157464,100,0,0,250550.99609375,0,627758016.4357033,637236856.0455475
CPS1,0,32,16,1,0,0,0,17135.75,1031.2259521484375,0,1024,32768,256,0,0,274172,0,293633928.0625,1063426.9643844515
CPS1,0,19,4,0,1,1,1,2298.219970703125,1786.741943359375,11607.5400390625,361,6859,16,0,0,9192.8798828125,0,5281815.033738673,3192446.772159636
CPS1,0,36,18,0,0,0,0,0,0,0,1296,46656,324,1,1,0,0,0,0
CPS1,0,55,10,0,0,1,1,0,0,0,3025,166375,100,1,1,0,0,0,0
CPS1,0,25,12,0,0,1,0,8679.5517578125,17666.900390625,17465.25,625,15625,144,0,0,104154.62109375,0,75334618.71654606,312119369.4122658
CPS1,0,26,18,0,0,1,0,0,8414.515625,22867.8203125,676,17576,324,1,0,0,0,0,70804073.20336914
CPS1,0,19,13,0,0,0,0,5060.7861328125,5182.98388671875,16382.080078125,361,6859,169,0,0,65790.2197265625,0,25611556.2820673,26863321.9699862
CPS1,0,52,11,0,0,1,1,25862.3203125,25243.55078125,23290.44921875,2704,140608,121,0,0,284485.5234375,0,668859611.9463501,637236856.0455475
CPS1,0,19,12,0,0,0,0,4335.85693359375,4687.06494140625,21407.8203125,361,6859,144,0,0,52030.283203125,0,18799655.348592997,21968577.764959574
CPS1,0,17,11,0,0,0,1,43.1038703918457,0,14911.740234375,289,4913,121,0,1,474.14257431030273,0,1857.9436427570326,0
CPS1,0,23,10,0,0,1,1,10595.7099609375,1462.6939697265625,11861.7099609375,529,12167,100,0,0,105957.099609375,0,112269069.57631016,2139473.64907445
CPS1,0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,28,12,0,0,1,0,13095.740234375,4998.5810546875,9376.1748046875,784,21952,144,0,0,157148.8828125,0,171498412.28622818,24985812.5602808
CPS1,0,49,8,0,0,1,1,17911.619140625,23684.1796875,9464.8388671875,2401,117649,64,0,0,143292.953125,0,320826100.23880386,560940367.4697876
CPS1,0,54,10,0,0,1,1,14522.08984375,8738.5654296875,8486.583984375,2916,157464,100,0,0,145220.8984375,0,210891093.4299469,76362525.76892948
CPS1,0,22,11,0,0,0,1,5656.40283203125,0,3895.287109375,484,10648,121,0,1,62220.43115234375,0,31994892.998211145,0
CPS1,0,33,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,169,0,0,336210.1640625,0,668859611.9463501,637236856.0455475
CPS1,0,40,12,0,0,0,0,20468.4609375,6205.2578125,22680.150390625,1600,64000,144,0,0,245621.53125,0,418957893.1499634,38505224.519592285
CPS1,0,47,12,0,0,1,0,25862.3203125,20522.470703125,24505.140625,2209,103823,144,0,0,310347.84375,0,668859611.9463501,421171803.76062393
CPS1,0,21,12,0,0,0,0,9792.4150390625,2169.87109375,14998.919921875,441,9261,144,0,0,117508.98046875,0,95891392.29725742,4708340.563491821
CPS1,0,17,10,0,0,0,1,0,0,1384.6300048828125,289,4913,100,1,1,0,0,0,0
CPS1,0,16,9,0,0,0,1,0,1346.322998046875,6705.9228515625,256,4096,81,1,0,0,0,0,1812585.6150699258
CPS1,0,40,12,0,0,1,0,15435.099609375,12927.919921875,13061.6298828125,1600,64000,144,0,0,185221.1953125,0,238242299.95132828,167131113.5064125
CPS1,0,36,12,0,0,1,0,25241.23046875,25243.55078125,25564.669921875,1296,46656,144,0,0,302894.765625,0,637119715.5765533,637236856.0455475
CPS1,0,51,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2601,132651,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,46,9,0,0,1,1,25062.939453125,25166.560546875,25097.7109375,2116,97336,81,0,0,225566.455078125,0,628150934.0310097,633355769.7595253
CPS1,0,33,18,0,0,1,0,23421.080078125,25243.55078125,18505.5703125,1089,35937,324,0,0,421579.44140625,0,548546992.0259438,637236856.0455475
CPS1,0,28,13,0,0,1,0,24771.009765625,21333.48046875,14323.599609375,784,21952,169,0,0,322023.126953125,0,613602924.8086891,455117388.9105377
CPS1,0,27,11,0,0,1,1,14267.3798828125,12829.4501953125,18693.240234375,729,19683,121,0,0,156941.1787109375,0,203558128.72048283,164594792.31400394
CPS1,0,33,12,0,0,0,0,25862.3203125,25243.55078125,21944.240234375,1089,35937,144,0,0,310347.84375,0,668859611.9463501,637236856.0455475
CPS1,0,26,12,0,0,1,0,16822.259765625,19978.2109375,20015.810546875,676,17576,144,0,0,201867.1171875,0,282988423.6221657,399128912.2632446
